id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,22,Glonass,34.9,-3.74,0,0,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
2,13,Glonass,28.3,-3.74,329,29,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
3,12,Glonass,30.9,-3.74,144,85,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
4,11,Glonass,30.9,-3.74,146,35,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
5,23,Glonass,34.5,-3.74,244,42,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
6,21,Glonass,34.3,-3.74,36,11,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
7,2,GPS,23,-0.76,74,66,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
8,5,GPS,29.5,-0.76,133,14,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
9,6,GPS,32.1,-0.76,42,22,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
10,12,GPS,36.4,-0.76,49,68,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
11,19,GPS,28.8,-0.76,57,7,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
12,24,GPS,34.7,-0.76,188,39,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
13,25,GPS,33.2,-0.76,320,47,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
14,29,GPS,32.1,-0.76,265,33,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
15,32,GPS,26.4,-0.76,281,2,TORGI-GNSS-20180908T040556.864Z.gpkg,0,Control-31
