id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,23,Glonass,36,0,336,44,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
2,7,Glonass,34.6,0,26,45,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
3,10,GPS,33.2,0,4,68,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
4,15,GPS,40,0,37,4,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
5,20,GPS,35.7,0,43,45,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
6,21,GPS,30.1,0,91,36,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
7,27,GPS,28.7,0,282,66,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
8,22,Glonass,24,-0.7,104,63,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
9,23,Glonass,33.8,-0.7,336,44,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
10,21,Glonass,24.3,-0.7,133,11,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
11,7,Glonass,32.3,-0.7,26,45,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
12,8,Glonass,24.2,-0.7,241,75,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
13,8,GPS,31.7,-0.15,312,34,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
14,10,GPS,34.4,-0.15,4,68,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
15,14,GPS,22.4,-0.15,177,28,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
16,15,GPS,38.4,-0.15,37,4,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
17,16,GPS,25.3,-0.15,226,17,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
18,18,GPS,22.7,-0.15,298,8,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
19,20,GPS,33.3,-0.15,43,45,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
20,21,GPS,32.6,-0.15,91,36,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
21,27,GPS,31.5,-0.15,282,66,TORGI-GNSS-20180905T110842.728Z.gpkg,0,Control-8
